rowlabel	sex	age	livharm1	ethgrp2	educat3	work	yrsarea	resyrago	tenure1	rural2	rubbcomm	vandcomm	poorhou	tcemdiqu2	tcwmdiqu2	causem	walkdark	walkday	homealon	tcviolent	tcsteal	wburgl	wmugged	wcarstol	wfromcar	wraped	wattack	winsult	wraceatt	crimerat	tcarea	tcneigh	bcsvictim	tcindwt
75189260	2	65	1	1	1	2	7	 	1	1	4	4	4	1		4	4	2	1	1.675059319	-1.109135866	3	3	3	3	2	2	2	2	4	0.737157226	-0.736121237	0	0.908005118
75190060	1	52	2	1	4	1	2	1	2	2	4	4	4	3		4	1	1	1	0.137138963	-1.892083764	4	4	4	4	4	3	3	3	 	-0.490442961	-0.496551335	0	1.017716527
75190100	2	27	3	1	4	1	5	1	2	2	4	4	4	3		1	1	1	1	-0.900425076	-1.544810176	4	4	4	4	4	4	4	4	3	-0.310988069	-0.65947032	1	0.601041377
75190140	2	61	1	1	4	2	7	 	1	2	4	4	4	2		4	 	1	1	-0.110665999	-0.35916397	3	3	3	3	4	3	3	3	 	0.186455905	-0.465968132	0	1.46997416
75190180	2	72	1	1	1	2	7	 	1	2	4	4	4	2		8	1	1	1	-0.377205402	-0.3990978	3	4	3	3	3	3	3	4	3	-1.261035204	-0.430027872	0	1.002114654
75190260	1	55	1	1	4	1	3	 	2	2	4	4	4	3		6	1	1	1	-0.522692859	-0.148646772	3	3	3	3	4	3	3	4	 	 	 	0	1.12098825
75190300	2	46	5	1	4	1	7	 	4	2	4	4	4	3		3	1	1	1	0.498898238	-0.213020399	2	2	3	3	3	3	3	3	3	-0.7743451	-0.475580901	0	0.479486734
75191060	2	72	1	1	5	2	7	 	1	1	4	4	4	4		4	3	1	1	-0.396417141	1.182923794	2	2	2	2	3	3	3	4	1	0.441403538	-0.099437624	0	1.08962059
75191100	1	61	1	1	3	1	7	 	1	1	4	4	4	4		1	1	1	1	-0.900425076	-1.544810176	4	4	4	4	4	4	4	4	3	-0.886997879	-0.45577231	0	1.067701578
75191140	1	35	2	1	2	1	4	 	2	1	3	4	4	4		5	2	1	1	-0.290699005	1.048118949	2	3	2	2	3	2	3	4	3	-0.014889335	-0.620698929	0	1.24478817
75191180	2	17	3	1	2	2	5	 	2	1	4	4	3	2		5	2	3	1	 	 	2	2	 	 	3	3	2	4	2	0.511811316	-0.790102541	0	1.33250916
75191220	2	46	1	1	4	1	7	 	2	1	4	4	4	4		5	1	1	1	 	 	3	4	2	2	4	4	4	 	3	-0.825972676	-0.521143973	0	1.042712331
75191260	2	64	1	1	1	2	5	 	1	2	4	4	3	1		1	4	2	1	 	 	2	3	3	3	3	3	3	 	3	-0.253781855	-0.619670928	0	1.065556169
75191300	2	25	3	1	1	2	4	1	4	1	3	4	3	1		5	2	1	1	 	 	3	3	 	 	3	3	3	4	2	-0.600560546	0.189344838	0	0.653525054
75193020	2	47	1	1	2	1	7	 	2	1	4	4	4	5		3	3	2	1	0.343030781	0.588312626	3	2	2	2	3	2	3	3	2	1.084877014	0.814742506	1	1.389829397
75193060	1	61	3	1	3	2	7	 	1	1	4	4	4	3		4	2	2	2	1.31804657	1.40786159	2	2	1	1	1	2	2	2	3	1.221040964	0.821095407	0	0.474379182
75193100	1	18	3	1	3	2	6	 	1	1	4	4	4	4		8	1	1	1	-0.305691302	-0.715511739	3	3	4	3	4	3	3	4	3	-0.049591456	0.97444433	0	1.896167755
75193220	2	70	3	1	4	2	7	 	1	1	4	4	4	4		5	4	1	1	 	 	3	2	 	 	3	2	4	4	2	0.06095694	0.222903714	0	0.484117806
75193260	2	47	1	1	2	2	7	 	2	1	4	4	4	5		4	2	1	2	-0.923126459	0.886484325	3	3	2	2	3	3	4	4	4	-0.377601147	-0.45748952	0	1.389829397
75193300	2	49	1	1	4	1	2	1	1	1	4	4	4	5		2	1	1	1	0.492007911	-0.511411309	3	2	3	3	3	3	3	3	 	0.140349582	-0.004671994	1	0.926552951
75194020	2	51	2	1	1	2	6	2	4	1	3	3	3	1		8	4	3	1	 	 	1	1	 	 	1	1	4	 	1	1.216834545	3.093762875	0	1.147357225
75194060	2	32	3	1	3	1	7	 	2	1	4	3	2	1		6	2	1	1	-0.522692859	-0.148646772	3	3	3	3	4	3	3	4	4	0.435322165	-0.030519653	0	0.59656173
75194140	2	26	3	1	4	1	4	 	4	1	3	3	3	1		8	3	1	3	 	 	3	3	 	 	3	2	3	4	3	0.668920994	-0.306424946	0	0.674048245
75194220	2	25	3	1	2	2	7	 	4	1	3	3	3	1		6	3	1	2	 	 	1	1	 	 	1	1	2	3	3	-1.127095461	-0.387942374	0	0.674048245
75194260	1	58	3	1	1	2	7	 	4	1	2	2	2	1		5	2	1	1	 	 	3	3	 	 	4	3	4	4	1	-0.631809413	4.24795866	0	0.628575861
75194300	1	63	6	1	3	2	7	 	4	1	3	3	3	1		6	3	1	2	 	 	1	1	 	 	4	2	2	4	1	0.277917892	-0.685166419	0	0.550615728
75195060	1	40	1	1	2	1	7	 	1	1	3	4	3	2		5	2	1	1	0.641146898	0.835650265	2	2	2	2	3	2	2	3	3	-1.504685044	4.442299843	0	1.336206079
75195100	2	31	3	1	5	1	5	 	4	1	3	3	3	1		7	4	4	4	 	 	1	1	 	 	1	1	1	4	4	 	 	0	0.650903285
75195140	1	60	1	1	1	1	7	 	4	1	3	4	3	1		5	1	1	1	-1.04906702	1.071429849	3	3	2	2	4	4	2	4	5	1.774221778	-1.122460723	1	1.802315831
75195260	2	87	6	1	1	2	7	 	4	1	3	4	3	1		4	4	3	2	 	 	3	3	 	 	4	4	3	3	2	-0.164292946	0.031426817	0	0.770690203
75195300	1	26	1	1	2	1	7	 	2	1	3	4	3	1		 	2	1	1	0.180559784	-0.410217285	3	3	3	3	4	3	2	3	3	0.3801651	3.944769859	1	1.45579493
75197060	1	28	1	1	4	1	3	 	2	1	3	3	3	2		8	2	2	2	0.121327862	0.837601721	2	3	2	2	3	2	3	3	 	-0.149210334	1.184017897	0	1.14090848
75197100	2	61	6	1	1	1	7	 	1	1	4	4	4	4		4	2	1	1	-0.185142681	-1.533471465	3	4	4	4	3	3	4	4	3	 	 	0	0.469879776
75197140	2	34	3	1	3	2	5	 	4	1	2	2	2	1		5	3	2	2	2.393831491	-1.947070003	2	2	4	4	2	2	2	2	1	-0.937847018	-0.417227864	1	0.510113776
75197180	1	56	1	1	3	1	7	 	4	1	2	3	2	1		6	2	2	1	-0.505709291	1.100334167	3	1	2	2	4	2	4	4	3	-0.309090585	-0.548299909	1	1.074977517
75197220	2	68	1	1	1	2	7	 	1	1	4	4	4	4		6	2	1	1	-1.098944664	-0.063587449	3	3	2	4	4	4	4	4	2	-1.261035204	-0.430027872	0	0.913243413
75197260	1	32	1	1	2	2	6	 	4	1	1	1	2	1		7	1	1	1	 	 	2	4	 	 	4	4	4	4	1	2.19455862	-1.030502081	0	1.096825123
75197300	2	72	3	1	1	2	7	 	1	1	3	3	3	2		4	2	1	1	-0.441578299	0.665555835	2	3	2	3	4	3	2	4	1	-0.096938334	-0.519811928	1	0.480491519
75198060	2	72	6	1	1	2	7	 	4	1	4	4	3	2		4	4	2	1	 	 	3	3	 	 	3	3	2	 	3	-0.301893979	-0.644096911	0	0.501206279
75198100	1	56	1	1	4	1	7	 	1	1	4	4	3	1		4	1	1	1	-0.649949193	0.566313267	2	3	2	3	3	3	4	4	4	-0.628835201	-0.468254149	1	1.681982279
75198220	2	41	1	1	3	1	6	 	2	1	4	4	4	2		1	3	1	1	0.559779882	-0.637048125	3	3	3	3	2	2	3	4	3	0.139088377	-0.687362552	0	0.987134278
75198300	2	51	1	1	2	1	5	 	2	1	4	4	3	3		5	2	1	1	-0.432947636	-0.000551708	2	3	3	3	3	3	4	4	2	-0.449951857	-0.529582858	0	1.535084844
75199020	1	36	2	1	2	1	6	 	4	1	4	4	4	1		5	2	1	2	0.492007911	-0.511411309	3	2	3	3	3	3	3	3	2	-0.341519147	2.587818146	0	1.243537068
75199100	1	54	5	1	3	1	7	 	1	1	4	4	4	1		4	3	1	1	0.748688161	0.594367206	2	3	2	2	1	2	2	4	2	1.013889432	1.324428439	1	0.552736402
75199180	2	34	2	1	4	1	7	 	4	1	2	2	2	1		5	4	2	1	0.876630425	1.18314302	1	1	2	2	3	2	2	3	1	0.477069378	2.47662425	0	1.195496321
75199260	2	67	5	1	4	2	7	 	1	1	3	3	3	3		1	3	2	2	2.591094255	1.408080816	1	1	1	1	1	1	1	1	4	 	 	0	0.535066485
75199300	1	74	3	1	1	2	7	 	1	1	3	3	3	2		5	2	1	2	0.670738637	-1.297253251	2	3	4	4	4	3	2	3	2	1.124336839	-0.197548956	0	0.537311792
75201020	2	75	1	1	4	2	7	 	1	1	4	4	4	3		4	3	2	2	0.383489043	0.579457641	2	1	3	2	3	2	3	4	3	1.652815104	-0.198200151	0	1.100270629
75201060	2	20	3	1	3	1	1	2	4	1	3	4	2	4		4	2	1	1	 	 	3	3	 	 	3	3	3	4	 	-0.106485985	0.897523761	0	3.601022482
75201100	1	21	3	1	3	2	2	2	4	1	3	4	3	3		5	1	1	1	-0.414899141	0.268566012	3	3	3	2	3	3	3	4	 	-0.321736366	0.195887238	1	2.371358871
75201140	1	61	3	1	4	2	7	 	1	1	3	3	3	3		5	1	1	1	 	 	2	3	 	 	4	3	3	4	3	1.21613276	0.591351569	0	2.354091644
75201220	1	36	1	1	4	1	4	2	2	1	4	4	4	5		4	1	1	1	-0.414899141	0.268566012	3	3	3	2	3	3	3	4	3	-0.118827507	0.885731101	1	1.097814441
75201260	2	21	3	4	3	2	1	2	4	1	4	4	3	5		4	2	2	2	 	 	2	2	 	 	2	2	3	3	 	-0.000576185	0.10978657	0	1.200340748
75201300	2	78	3	1	5	2	7	 	1	1	4	4	4	5		5	3	1	1	 	 	3	3	 	 	3	3	4	 	3	-0.481348902	-0.481177986	0	0.550135314
75202060	2	28	1	1	2	1	7	2	4	1	2	2	2	1		5	2	1	3	-0.206093192	1.221695662	1	3	2	2	3	3	3	3	3	-0.427702785	-0.737821221	0	1.973506808
75202100	1	50	1	1	1	1	7	 	4	1	2	2	2	1		5	1	1	1	-0.031049896	0.789661825	3	2	2	2	4	2	3	3	2	0.494507432	-0.622416139	0	2.505892038
75202140	2	40	3	1	3	1	7	 	4	1	 	 	 	1		4	1	1	1	 	 	2	3	 	 	2	2	2	3	2	1.830353022	-1.223908782	0	0.809841454
75202180	2	22	1	1	1	1	4	 	4	1	 	 	 	1		10	2	1	1	 	 	1	1	 	 	1	1	2	1	4	 	 	0	2.054770231
75202260	1	51	1	1	3	2	7	 	4	1	2	2	2	1		5	1	1	1	 	 	1	4	 	 	2	4	2	4	5	1.084548593	-0.811607063	0	2.505892038
75202300	1	24	3	1	4	1	6	 	5	1	2	2	2	1		5	2	1	1	-0.522692859	-0.148646772	3	3	3	3	4	3	3	4	1	0.093548566	-0.779904664	1	3.044643879
75203100	1	24	1	4	1	1	4	 	4	1	1	2	1	1		4	2	1	2	0.049904373	-0.634274065	3	3	3	3	3	4	4	2	4	0.990893126	2.087777615	0	2.034377337
75203260	2	48	1	1	2	1	7	 	2	1	3	3	3	1		5	3	1	1	1.56288743	-1.824426532	3	2	4	4	2	2	2	4	3	 	 	0	1.57726419
75205060	2	25	3	2	3	1	3	 	4	1	1	4	2	1		2	3	1	1	0.519029975	1.525128603	1	2	1	2	1	1	4	4	 	-0.091158904	-0.46334675	0	0.793762147
75205100	2	19	3	1	2	2	6	 	2	1	3	4	4	1		4	1	1	1	 	 	4	4	 	 	4	4	4	4	 	-0.458539099	-0.82279551	0	2.427544117
75205180	1	58	3	1	1	2	7	 	1	1	4	4	3	2		5	1	1	1	 	 	2	2	 	 	3	3	3	3	4	-1.261035204	-0.430027872	0	1.480530739
75205260	1	39	1	3	1	1	5	 	1	1	3	4	4	2		4	3	3	1	-0.975217164	2.882543087	1	1	1	1	4	2	4	4	2	0.125104561	-0.548471749	0	1.512004972
75205300	1	62	6	3	1	2	7	 	1	1	4	4	4	1		4	2	1	2	0.196079224	-0.986580908	2	2	4	4	4	3	3	4	2	-0.1500341	-0.595982492	0	1.87375772
75206020	1	44	6	5	1	2	6	 	4	1	4	3	3	1		5	1	1	1	 	 	3	3	 	 	1	1	1	2	4	3.08251071	2.431065559	0	0.817089856
75206060	1	75	6	1	1	2	3	 	5	1	4	4	4	3		4	3	2	2	1.337942719	0.920928836	1	1	1	3	3	2	2	2	 	 	 	1	1.409565926
75206100	2	35	1	1	4	2	5	 	2	1	4	4	3	1		4	2	1	1	0.819513321	0.171162069	3	3	2	2	1	3	2	3	4	0.291267365	-0.903558254	1	1.506248832
75206220	2	53	3	1	4	1	5	 	2	1	4	4	4	3		5	4	3	2	2.591094255	1.408080816	1	1	1	1	1	1	1	1	1	4.150433064	-0.425101936	0	0.765391886
75206260	2	63	3	1	4	2	7	 	1	1	3	4	3	3		5	4	2	2	 	 	1	2	 	 	2	2	2	3	1	1.400546074	0.456774145	1	0.732999921
75207020	2	31	3	1	2	2	7	1	4	1	2	3	2	2		5	2	1	1	 	 	3	3	 	 	3	3	3	3	3	-0.975057006	2.679807186	0	0.777344882
75207060	2	51	4	1	1	2	6	 	2	1	2	3	2	2		5	2	1	1	-0.831630349	1.358451962	1	3	2	2	3	4	4	3	3	-0.262293875	0.150967002	0	0.747438133
75207140	1	61	1	1	1	2	7	 	1	1	3	4	4	2		9	2	1	1	-1.005981326	1.036780119	3	3	2	2	4	3	3	4	4	-0.400307834	-0.501325369	0	2.151765108
75207180	1	79	6	1	1	2	7	 	4	1	3	3	3	2		5	4	3	2	-0.094984733	1.511257887	1	2	2	2	4	1	3	4	3	-0.567062616	0.275301248	0	0.688250899
75207220	1	69	1	1	1	1	7	 	1	1	2	4	4	3		5	3	2	2	-0.287209302	0.198846012	2	2	3	3	4	3	3	4	3	-0.1500341	-0.595982492	0	1.369773269
75207260	1	67	1	1	1	1	6	 	1	1	2	3	3	2		4	3	2	2	0.267066211	1.036999464	2	2	2	2	4	2	2	3	2	-0.669528842	1.155884147	1	1.369773269
75207300	1	60	1	1	1	1	7	 	1	1	3	4	4	2		4	3	2	2	0.278659433	1.861613274	2	2	1	1	3	2	3	2	1	0.364360958	-0.961561739	0	2.151765108
75209020	1	25	3	1	4	1	7	 	1	1	4	4	4	3		3	2	1	1	-0.89353472	-1.246419191	3	4	4	4	4	4	4	4	2	1.548232675	-1.257504344	0	2.338150263
75209060	1	64	3	1	1	2	7	 	1	1	3	4	3	3		1	3	1	1	 	 	4	3	 	 	4	4	4	3	3	-1.261035204	-0.430027872	0	0.643055379
75209100	1	45	1	1	1	1	6	 	2	1	3	4	4	3		5	2	1	1	0.641146898	0.835650265	2	2	2	2	3	2	2	3	2	0.831146121	0.636790812	0	1.371005535
75209140	2	78	6	1	1	2	7	 	1	1	3	3	3	3		5	4	2	1	 	 	4	2	 	 	3	3	1	4	1	0.337323159	0.751364768	0	0.751668632
75209180	1	79	6	1	1	2	7	 	4	1	4	4	4	4		5	2	1	1	 	 	4	4	 	 	4	4	4	4	2	-0.563257992	0.205809727	0	0.617051721
75209260	1	56	1	1	3	1	7	 	1	1	4	4	4	4		3	1	1	1	-0.822547734	0.777161121	3	4	2	2	4	3	3	3	2	0.367999136	-0.834400535	0	1.468759179
75209300	1	31	3	1	3	1	4	 	2	1	4	4	3	3		1	2	1	1	-1.166712046	-0.926248252	4	4	4	3	4	4	4	4	3	-0.449951857	-0.529582858	0	0.749303997
75210060	2	72	1	1	3	2	7	 	1	1	4	4	3	4		8	3	1	2	-0.137020484	0.265970856	3	2	2	3	3	3	3	4	4	-0.848275602	-0.457365692	0	1.345210075
75210100	2	70	6	1	3	2	7	2	1	1	4	4	4	4		1	1	1	1	 	 	3	3	 	 	3	4	2	4	1	-0.990745664	-0.479460746	0	0.672605038
75210140	2	39	3	1	4	1	6	 	4	1	4	4	3	4		4	2	1	1	-0.439837962	-0.298942655	3	3	3	3	3	3	4	4	1	-0.142145082	-0.513807178	1	0.675733209
75210180	1	60	1	1	1	1	7	 	1	1	4	4	4	3		3	3	1	1	-1.223617435	1.323437095	3	1	3	1	4	4	4	4	3	-0.61288327	-0.486907303	0	1.318016291
75210220	2	81	1	1	1	2	6	 	1	1	4	4	4	3		10	4	2	2	2.067621946	-0.396127313	2	2	2	3	1	2	2	2	3	 	 	0	1.69105804
75210260	1	35	1	1	4	1	5	 	2	1	4	4	3	2		2	2	1	1	-0.522692859	-0.148646772	3	3	3	3	4	3	3	4	4	0.351003349	-0.144020766	0	1.537194133
75211020	2	22	2	1	3	1	7	 	4	1	3	3	3	4		5	1	1	1	1.278551936	-1.474982262	2	2	4	4	2	2	3	4	3	-0.177378491	1.055848837	1	1.83114934
75211060	1	85	1	1	1	2	7	 	1	1	4	4	4	5		4	2	1	1	0.117927246	-0.31006214	3	2	3	3	4	3	3	3	3	-1.125890374	-0.454744309	0	1.485842228
75211100	1	59	1	1	1	1	6	 	2	1	4	4	4	4		8	2	1	1	0.459128946	-0.097374186	2	2	3	3	4	2	3	3	3	-0.335660666	0.204546019	1	1.640197754
75211140	2	76	6	1	1	2	7	 	1	1	4	4	4	5		1	2	1	1	-0.02781265	-0.718106866	3	2	3	4	4	3	3	4	3	-0.816878557	-0.505770564	0	0.839405954
75211180	1	64	6	1	2	2	6	 	1	1	4	4	4	5		5	1	1	1	-1.383713603	-0.359383255	4	4	3	3	4	4	4	4	3	-1.125890374	-0.454744309	0	0.742886245
75211220	1	49	3	1	5	2	5	 	4	1	3	3	3	4		2	1	1	2	 	 	2	3	4	 	4	2	3	4	3	-1.018782616	2.122201443	0	0.765516996
75213020	1	53	1	1	4	1	6	 	1	1	3	3	3	4		8	1	1	1	-1.117426634	-0.977945209	4	4	3	4	4	4	4	4	3	-1.472669125	0.354271472	0	1.336261511
75213140	1	40	1	1	4	1	6	 	1	1	3	3	3	5		8	1	1	1	-0.819310486	-0.730607569	3	4	3	4	4	4	3	4	4	-0.317597926	-0.635788977	0	1.434073687
75213220	2	87	6	1	1	2	5	 	4	1	3	3	3	4		1	4	2	1	 	 	4	3	 	 	3	3	3	3	2	0.202979431	-0.586211562	0	0.826973557
75213260	2	53	1	1	4	1	7	 	2	1	3	3	3	5		1	3	1	1	-0.212983519	0.923304737	2	3	2	2	3	3	3	3	2	-0.353346407	0.947797418	1	2.015007734
75213300	2	48	1	1	4	1	7	 	2	1	3	3	3	4		5	2	1	1	0.263414681	-0.560513198	3	3	3	3	3	3	3	3	3	0.134438574	-0.632630408	1	1.88812089
75214020	2	65	1	1	2	2	6	 	1	1	4	4	4	5		4	3	1	2	0.270305008	-0.262122244	2	3	3	3	3	3	3	3	2	-0.077747069	-0.497113109	0	1.282921791
75214060	1	81	1	1	4	2	7	 	1	1	4	4	4	5		4	2	1	1	-1.042511821	-0.146695301	3	4	3	3	4	3	4	4	3	-0.640137494	-0.506045997	0	1.368774414
75214100	2	19	3	1	3	1	6	 	2	1	4	4	4	5		4	1	1	1	 	 	3	3	 	 	4	3	3	3	2	-0.495607734	0.146231338	1	3.303267956
75214140	2	73	6	1	4	2	7	 	1	1	4	4	4	5		6	3	3	2	0.046413127	0.006351806	3	3	2	3	3	3	3	3	2	-0.370862305	0.322442412	0	0.675184608
75214220	2	43	1	1	2	1	6	 	2	1	4	4	4	5		5	2	1	1	0.263414681	-0.560513198	3	3	3	3	3	3	3	3	2	-0.094169319	0.057394288	0	1.329687834
75214260	2	38	1	1	2	1	6	 	2	1	4	4	4	5		5	2	1	1	0.814727604	-1.213081121	3	3	4	3	3	2	3	3	3	0.295982182	0.232230514	0	1.356649637
75214300	1	85	1	1	4	2	2	1	1	1	4	4	4	5		4	3	2	1	-0.117556319	-0.657554924	4	3	3	3	4	3	3	3	 	-1.133833528	0.446423411	0	1.368774414
75215100	2	18	3	1	4	2	5	2	4	1	2	2	2	1		5	4	1	1	 	 	1	1	 	 	1	1	2	2	3	0.544964254	-0.655052781	0	1.005836725
75215180	1	56	1	1	4	1	7	 	1	1	4	4	3	1		1	1	1	1	-1.624628186	1.471927404	2	3	2	2	4	4	4	4	4	0.178808838	-0.58468914	0	1.84034431
75215260	1	42	1	1	3	1	7	 	1	1	 	 	 	1		5	1	1	1	0.195804551	2.011909246	2	2	1	1	4	2	2	2	1	2.746945143	-0.641829491	0	2.689092875
75217020	2	59	1	1	1	2	6	 	1	1	3	4	4	1		1	3	2	1	0.427384138	0.103393555	2	3	2	3	2	3	3	3	2	0.50854212	0.57225287	0	1.563644886
75217060	1	68	1	1	4	2	7	 	4	1	 	 	 	1		4	2	2	1	 	 	2	3	 	 	3	3	3	3	2	0.716410816	1.610991836	0	1.429504752
75217100	2	49	3	1	4	1	7	 	1	1	3	4	3	1		4	2	2	1	-0.439837962	-0.298942655	3	3	3	3	3	3	4	4	1	0.524318695	-0.819112659	1	0.730912149
75217180	2	22	3	2	3	2	3	 	4	1	2	3	3	1		4	3	2	2	 	 	2	3	 	 	2	3	3	3	 	1.7509166	2.048889875	0	0.954355597
75217220	2	36	2	1	1	2	7	 	2	1	2	3	3	2		5	3	2	2	2.231843948	0.926275194	1	1	1	2	1	2	2	1	2	3.186929464	-0.702477276	0	1.535058737
75217260	2	45	1	3	3	1	6	 	2	1	 	 	 	2		7	3	2	3	1.445736408	1.338141561	1	1	1	2	2	2	2	2	4	0.213573769	0.099946015	0	1.461824298
75218060	1	44	1	5	1	1	3	 	4	1	2	2	3	1		7	3	2	3	1.163594842	1.016551137	3	3	1	1	2	1	3	1	 	0.384733856	-0.004813558	0	1.461770535
75218100	1	29	1	3	1	1	2	1	2	1	3	3	3	2		5	3	2	3	0.536844432	-0.222188413	2	2	3	3	4	3	3	2	 	0.439562559	-0.963107109	0	1.592554808
75218140	1	55	1	1	5	1	6	 	1	1	3	3	3	2		9	3	2	2	0.676654756	0.604465425	4	4	1	1	1	2	4	1	2	-0.676663518	0.131384119	0	1.500595808
75218180	2	24	3	1	2	2	3	 	4	1	2	3	3	1		1	2	1	3	 	 	2	3	 	 	3	3	3	4	 	0.651446998	-0.173901588	0	0.837647498
75218260	2	80	1	1	1	2	7	 	4	1	2	3	2	1		5	4	3	1	2.37112999	0.484224439	1	1	2	2	1	1	2	2	1	0.242973164	0.71401006	0	1.685890436
75218300	2	85	6	1	1	2	7	 	1	1	2	3	3	1		10	 	 	1	 	 	2	2	 	 	4	3	 	4	3	-0.843259335	-0.492384583	0	0.842945218
75219020	2	49	1	1	1	1	7	 	2	1	2	4	3	1		7	3	2	3	2.783156872	0.273707211	1	1	2	2	1	1	2	1	4	2.787492514	1.467218995	0	1.401644945
75219060	2	37	2	1	3	2	4	 	2	1	3	4	3	4		4	1	1	1	1.498516083	-0.551125884	2	2	3	3	2	2	2	3	2	-0.786686599	-0.487373531	0	1.471864581
75219140	1	84	1	1	1	2	7	1	4	1	1	1	3	1		1	3	2	2	 	 	3	3	 	 	4	3	3	4	 	 	 	0	1.485018969
75219220	2	57	5	1	4	1	7	 	1	1	2	4	3	1		4	3	2	3	0.13291955	1.453568578	2	2	1	2	3	2	3	3	3	1.869040847	0.435049802	1	0.749636948
75221060	2	59	5	1	3	2	5	 	4	1	3	3	3	1		1	3	2	2	 	 	3	1	 	 	3	1	1	1	1	3.310278893	-1.479449034	0	0.673249543
75221100	1	57	1	1	4	2	7	 	1	1	4	4	4	3		4	1	1	2	-0.046294656	-1.632464647	4	3	4	4	4	3	3	4	3	0.695639789	-0.891983211	0	1.418592215
75221140	2	38	3	3	4	2	7	 	1	1	4	4	4	4		5	1	1	1	1.887841463	1.669651389	1	1	1	1	1	1	2	2	4	-1.261035204	-0.430027872	0	1.982824326
75221180	1	46	1	1	4	1	7	 	1	1	4	4	4	2		4	1	1	1	-0.482923567	-0.264292985	3	3	3	3	3	4	3	4	2	1.141314864	-1.138520718	0	1.374261141
75221260	1	55	1	1	3	1	7	 	2	1	4	4	4	5		6	3	2	2	0.310236126	2.069017172	1	3	1	1	2	2	2	3	3	2.413156986	-1.300737739	0	2.208370447
75221300	1	51	1	1	1	1	7	 	2	1	4	4	4	4		6	1	1	1	0.04345056	-1.484369636	3	3	4	4	3	3	4	4	3	0.385867119	9.32E-05	0	2.004505873
75222020	2	52	1	1	2	1	7	 	2	1	4	4	4	5		5	3	1	1	0.978697062	-0.549174428	2	3	3	3	2	2	3	3	1	-0.535980284	0.095274612	1	2.249689102
75222060	2	68	1	1	4	1	5	 	1	1	4	4	4	5		5	4	2	2	1.015227556	0.634301066	2	2	2	2	2	2	2	3	4	0.306506008	0.185914874	0	1.273576379
75222100	2	61	1	1	3	1	7	 	1	1	4	4	4	1		5	2	2	1	0.263414681	-0.560513198	3	3	3	3	3	3	3	3	3	-0.134828627	0.190735072	0	1.966169834
75222140	2	42	1	1	4	1	5	 	2	1	1	1	3	2		4	1	1	2	0.927660763	-0.821350038	3	3	4	2	1	1	4	4	3	-0.329542875	-0.577523649	0	1.320001841
75222180	2	18	3	1	1	2	2	1	4	1	3	3	3	1		5	3	1	3	-0.829729736	2.632091999	1	2	1	1	3	2	4	4	 	1.625806808	3.663423777	1	0.898318291
75222300	1	50	2	1	3	2	6	 	1	1	4	4	4	2		4	1	1	1	-0.110665999	-0.35916397	3	3	3	3	4	3	3	3	 	 	 	0	1.361493587
75223060	2	40	4	4	3	1	4	 	4	1	3	3	3	1		4	3	1	3	-1.227684259	1.286069274	2	4	2	2	4	3	3	4	3	0.271563321	-0.783887923	0	0.719489276
75223140	1	93	6	1	2	2	7	 	1	1	4	4	4	3		5	3	2	3	 	 	2	3	 	 	4	3	3	 	2	-0.506846368	-0.606503427	0	0.740638912
75223180	2	74	1	1	2	2	7	 	1	1	4	4	4	3		8	2	1	1	-0.857004225	-0.062943779	3	3	3	3	4	4	3	4	1	-0.550980151	0.244378388	0	1.461359978
75223260	2	62	1	1	4	2	7	 	2	1	3	3	 	1		8	 	 	3	 	 	1	1	1	2	3	 	2	2	2	-0.635763884	-0.445007712	0	1.428925514
75223300	2	31	3	4	3	1	5	 	4	1	2	3	2	1		2	3	2	1	-0.446728289	-0.59733361	4	3	3	3	3	3	4	4	1	-0.782234132	-0.557756186	0	0.775886118
75225020	2	19	3	1	2	1	2	1	2	1	3	4	4	5		4	3	2	2	2.809258938	-1.009923458	1	3	3	3	1	1	2	1	 	1.651772618	-1.114377856	1	2.410673141
75225060	1	60	1	1	3	1	7	 	1	1	3	4	4	4		5	2	1	1	-0.024159575	1.08805275	2	2	2	2	4	2	3	3	3	0.157518551	0.976687729	0	1.931113243
75225100	2	26	3	1	2	1	5	 	2	1	4	4	4	4		6	3	2	3	0.475171089	0.386319757	3	2	1	3	2	2	4	3	3	-1.006327271	1.224869609	0	1.576491475
75225140	1	40	1	1	4	1	5	 	2	1	3	4	4	5		4	2	1	1	-0.593954504	0.826262951	3	3	2	2	4	3	3	3	2	1.147492886	-1.088267684	0	1.432201505
75225180	1	56	1	1	4	1	6	 	1	1	3	4	4	5		4	1	1	1	-0.25640589	-0.767208755	3	3	3	4	4	3	3	4	3	-0.118827507	0.885731101	0	1.470241547
75225220	1	50	1	1	3	2	6	 	2	1	3	4	4	3		10	2	1	1	-0.522692859	-0.148646772	3	3	3	3	4	3	3	4	3	0.136544943	0.064819537	1	1.334516883
75225260	2	59	1	3	4	1	7	 	1	1	2	3	4	4		9	4	3	4	1.843207479	-1.187710881	1	1	4	4	3	2	2	3	1	1.462150216	2.010987997	0	1.344665051
75225300	2	65	1	1	1	2	7	 	1	1	2	3	4	4		4	3	1	1	0.779744029	0.286808282	3	3	2	2	2	2	2	3	2	0.401300251	0.758650959	0	1.24834168
75226020	2	26	2	4	4	1	2	2	4	1	3	3	3	2		8	2	2	2	 	 	1	1	 	 	1	1	1	1	 	-1.064865112	-0.520115912	0	1.605813861
